Product Name,Profit
"Master Caster Door Stop, Brown",26.0604
Xerox 1900,26.000999999999998
Newell 309,25.987499999999997
"Stockwell Clamps, Bulk Pack",25.778400000000005
Southworth Parchment Paper & Envelopes,25.7022
Cardinal Holdit Data Disk Pockets,25.662
Xerox 211,25.660800000000002
SAFCO Boltless Steel Shelving,25.569
Acme Softgrip Scissors,25.396800000000002
GBC Instant Index System for Binding Systems,25.308
"Deflect-O Stacking Tray, Durable",25.2975
"Acme Ruler, Easy Grip",25.285050000000002
Avery 508,25.26195
"StarTech Phone, Wireless",25.20179999999999
Super Decoflex Portable Personal File,25.1664
"Enermax Flash Drive, USB",24.9
Xerox 217,24.883200000000002
"Cisco Office Telephone, with Caller ID",24.76349999999998
"Quartet Omega Colored Chalk, 12/Pack",24.703200000000002
Nokia Lumia 1020,24.57
"OIC Rubber Bands, Assorted Sizes",24.504000000000005
Safco Drafting Table,24.488100000000003
Fluorescent Highlighters by Dixon,24.477
#10 Self-Seal White Envelopes,24.453449999999997
Xerox 1882,24.3513
Advantus Push Pins,24.1326
"Executive Impressions 10"" Spectator Wall Clock",23.9904
Maxell 4.7GB DVD+RW 3/Pack,23.895000000000003
"Cardinal Hole Reinforcements, Durable",23.888399999999997
Griffin GC17055 Auxiliary Audio Cable,23.7468
"Canon Fax Machine, Laser",23.706000000000024
"Stiletto Box Cutter, High Speed",23.67
"Konica Printer, Red",23.505299999999977
"Advantus Push Pins, Metal",23.411249999999995
Wilson Jones Impact Binders,23.3877
Xerox 1958,23.328000000000003
Xerox 201,23.328000000000003
Xerox 224,23.328000000000003
Xerox 222,23.328
Xerox 1980,23.112
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",23.0928
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",23.0283
Xerox 1932,22.9392
Xerox 2,22.9392
"Kraft Manila Envelope, Security-Tint",22.930050000000005
Nu-Dell Float Frame 11 x 14 1/2,22.899
Avery Durable Poly Binders,22.7283
Tops Wirebound Message Log Books,22.701
DIXON Ticonderoga Erasable Checking Pencils,22.682700000000004
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.461599999999997
"Sanford Canvas, Water Color",22.365000000000002
"Memorex Flash Drive, Erganomic",22.3125
"""While you Were Out"" Message Book, One Form per Page",22.311
OIC Bulk Pack Metal Binder Clips,22.3011
Acme Preferred Stainless Steel Scissors,22.2372
Acco Hot Clips Clips to Go,22.2075
Advantus T-Pin Paper Clips,22.1892
Logitech Desktop MK120 Mouse and keyboard Combo,22.086
Xerox 1983,21.9765
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",21.9492
"Acme Shears, Easy Grip",21.94290000000001
"Fellowes File Cart, Industrial",21.859500000000004
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",21.8592
Newell 333,21.684
"TOPS Money Receipt Book, Consecutively Numbered in Red,",21.627
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,21.610799999999998
"Acco Hole Reinforcements, Economy",21.581400000000002
Boston 16701 Slimline Battery Pencil Sharpener,21.519
Acco Glide Clips,21.336
Acrylic Self-Standing Desk Frames,21.3066
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",21.216
Xerox 190,21.065399999999997
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",20.958000000000002
Acme Forged Steel Scissors with Black Enamel Handles,20.947499999999998
Riverleaf Stik-Withit Designer Note Cubes,20.8242
"Logitech Memory Card, Programmable",20.808000000000003
Samsung Rugby III,20.78685
"Ultra Door Kickplate, 8""H x 34""W",20.769
Avery Heavy-Duty EZD  Binder With Locking Rings,20.7576
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20.69880000000001
"Hon Removable Labels, Laser Printer Compatible",20.574
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20.3898
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",20.328
Prestige Round Ring Binders,20.2464
Hammermill Color Copier Paper (28Lb. and 96 Bright),20.22975
Xerox 1896,20.22975
Xerox 1953,20.223
DIXON Oriole Pencils,20.157
Recycled Easel Ring Binders,20.142000000000003
Acco Perma 2700 Stacking Storage Drawers,20.0745
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,19.908
"Novimex Round Labels, Alphabetical",19.89
Acme Titanium Bonded Scissors,19.89
Wireless Extenders zBoost YX545 SOHO Signal Booster,19.84395
Tuff Stuff Recycled Round Ring Binders,19.8102
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,19.7358
Boston 16750 Black Compact Battery Pencil Sharpener,19.6875
Advantus SlideClip Paper Clips,19.6416
Faber Castell Col-Erase Pencils,19.58445
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,19.489500000000003
"Advantus Clamps, 12 Pack",19.4472
"Seth Thomas 14"" Putty-Colored Wall Clock",19.3644
Ampad #10 Peel & Seel Holiday Envelopes,19.3536
"Tenex Light Bulb, Duo Pack",19.3095
"Smead Round Labels, Alphabetical",19.299
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,19.296
Binder Clips by OIC,19.2696
"Sauder Floating Shelf Set, Mobile",19.241999999999976
"Hon Metal Bookcases, Putty",19.1646
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.1232
Global Chrome Stack Chair,19.025399999999998
"OIC Rubber Bands, 12 Pack",19.02
"Acco Banker's Clasps, 5 3/4""-Long",18.8784
"Avery Trapezoid Extra Heavy Duty 4"" Binders",18.873
Rogers Handheld Barrel Pencil Sharpener,18.864900000000002
"Smead Shipping Labels, Adjustable",18.819000000000003
"Smead Shipping Labels, Laser Printer Compatible",18.73725
Xerox 202,18.662399999999998
Xerox 223,18.662399999999998
"Tennsco Lockers, Sand",18.63
Newell 325,18.585
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",18.4926
Plantronics Cordless Phone Headset with In-line Volume - M214C,18.34875
Avery 498,18.33705
Aluminum Document Frame,18.33
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",18.2988
American Pencil,18.2439
Rediform Voice Mail Log Books,18.2376
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",18.1545
Avery 483,18.0774
Avery 493,18.044249999999998
Decoflex Hanging Personal Folder File,18.0414
Dell Slim USB Multimedia Keyboard,18.0
"Kraft Clasp Envelope, Set of 50",18.0
Nokia Lumia 521 (T-Mobile),17.994
"Hoover Coffee Grinder, White",17.937749999999994
Xerox 1963,17.82
Prang Dustless Chalk Sticks,17.64
"Boston Pencil Sharpener, Fluorescent",17.61
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.581200000000003
Xerox 1974,17.581200000000003
"Executive Impressions 13"" Clairmont Wall Clock",17.532899999999998
"Eldon Image Series Desk Accessories, Burgundy",17.532899999999998
Xerox 1967,17.496000000000002
OIC Stacking Trays,17.434800000000003
"Logitech Mouse, USB",17.39925
GE DSL Phone Line Filter,17.39565
Xerox 1897,17.330399999999997
Avery 513,17.181
"#10 Gummed Flap White Envelopes, 100/Box",17.0982
Colored Envelopes,17.047800000000002
Disposable Triple-Filter Dust Bags,17.043
Newell 311,17.00595
Xerox 1899,16.993199999999998
Colorific Watercolor Pencils,16.9506
"Smead Legal Exhibit Labels, Laser Printer Compatible",16.875
Ibico Presentation Index for Binding Systems,16.8354
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,16.797
Nontoxic Chalk,16.684800000000003
Spiral Phone Message Books with Labels by Adams,16.464
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,16.4376
Acme Value Line Scissors,16.425
"Accos Paper Clips, Metal",16.344
Avery 509,16.2081
"Ibico Binder Covers, Clear",16.197000000000003
Avery Round Ring Poly Binders,16.188
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",16.129350000000002
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",16.113599999999998
"Avery Durable Slant Ring Binders, No Labels",16.0593
Col-Erase Pencils with Erasers,16.034399999999998
GBC ProClick Spines for 32-Hole Punch,15.85875
"Avery Durable Plastic 1"" Binders",15.799199999999999
Economy Binders,15.7872
Pastel Pink Envelopes,15.7248
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",15.600900000000001
Tenex Chairmats For Use with Hard Floors,15.5904
Xerox 231,15.552
Avery Durable Slant Ring Binders With Label Holder,15.549600000000002
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",15.5112
"DAX Copper Panel Document Frame, 5 x 7 Size",15.473400000000002
"Dixon My First Ticonderoga Pencil, #2",15.2685
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",15.199799999999996
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",15.087
"Avery Legal Exhibit Labels, Alphabetical",14.8932
"Motorola Signal Booster, Full Size",14.854050000000008
"Advantus Paper Clips, Bulk Pack",14.84175
Portable Personal File Box,14.83515
"Motorola Office Telephone, VoIP",14.805000000000007
Ideal Clamps,14.7735
"Master Giant Foot Doorstop, Safety Yellow",14.68665
Fellowes Bankers Box Recycled Super Stor/Drawer,14.5746
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",14.5371
"Master Caster Door Stop, Large Neon Orange",14.4144
Avery 494,14.4072
Ultra Commercial Grade Dual Valve Door Closer,14.360400000000002
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",14.0778
Newell 318,14.0112
Xerox 212,13.9968
Xerox 1995,13.9968
Xerox 206,13.9968
Newell 330,13.993199999999998
Acco 6 Outlet Guardian Basic Surge Suppressor,13.9776
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",13.850999999999999
Zipper Ring Binder Pockets,13.805999999999997
"Accos Staples, Bulk Pack",13.785
Things To Do Today Spiral Book,13.7808
Nu-Dell Leatherette Frames,13.7664
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",13.6971
"Novimex Removable Labels, 5000 Label Set",13.518
Durable Pressboard Binders,13.395
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",13.3809
"Wilson Jones 1"" Hanging DublLock Ring Binders",13.3056
Pressboard Hanging Data Binders for Unburst Sheets,13.283999999999999
Dixon Ticonderoga Pencils,13.2759
Newell 336,13.2252
Square Credit Card Reader,13.1868
Xerox 1949,13.1472
"6"" Cubicle Wall Clock, Black",13.1058
Newell 332,13.0977
Akro-Mils 12-Gallon Tote,12.95865
"Master Caster Door Stop, Gray",12.954
Memorex Froggy Flash Drive 4 GB,12.8583
"Smead Color Coded Labels, Laser Printer Compatible",12.855
Newell 351,12.8412
O'Sullivan Cherrywood Estates Traditional Bookcase,12.747
Brown Kraft Recycled Envelopes,12.735
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",12.5874
Unpadded Memo Slips,12.536999999999999
Newell 343,12.5244
"Deflect-O Photo Frame, Erganomic",12.474
"Crayola Anti Dust Chalk, 12/Pack",12.421499999999998
Assorted Color Push Pins,12.3261
Project Tote Personal File,12.2061
Kingston Digital DataTraveler 64GB USB 2.0,12.160800000000002
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",12.1452
Magna Visual Magnetic Picture Hangers,12.0018
Case Logic 2.4GHz Wireless Keyboard,11.9976
12-1/2 Diameter Round Wall Clock,11.988000000000003
Avery 492,11.9232
"Eldon 200 Class Desk Accessories, Smoke",11.8692
"Panasonic Phone, Wireless",11.82
Hoover Portapower Portable Vacuum,11.76
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",11.60145
Pencil and Crayon Sharpener,11.540849999999999
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",11.5197
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",11.47995
Array Memo Cubes,11.4219
Avery 488,11.34
Newell 340,11.2752
Avery Hi-Liter Fluorescent Desk Style Markers,11.2554
Avery Binder Labels,11.203199999999999
"DAX Metal Frame, Desktop, Stepped-Edge",10.9296
Newell 32,10.8864
DAX Solid Wood Frames,10.8447
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",10.8447
Premier Automatic Letter Opener,10.81665
"Ibico Index Tab, Durable",10.812300000000002
"Hon Color Coded Labels, Adjustable",10.809000000000001
PowerGen Dual USB Car Charger,10.7892
Tenex Chairmats For Use With Carpeted Floors,10.7865
Newell 327,10.7406
Acco Expandable Hanging Binders,10.718400000000003
Newell 321,10.676400000000001
Self-Adhesive Ring Binder Labels,10.665600000000001
"Novimex File Folder Labels, Laser Printer Compatible",10.6125
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.584
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",10.578000000000001
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",10.5336
Xerox 1970,10.5327
Logitech Wireless Touch Keyboard K400,10.4958
Self-Adhesive Address Labels for Typewriters with Dispenser Box,10.46115
Avery 500,10.3071
Newell 317,10.231200000000001
Wilson Jones Suede Grain Vinyl Binders,10.216500000000002
UniKeep View Case Binders,10.1223
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",10.11
Blackstonian Pencils,10.092600000000001
Strathmore Photo Frame Cards,10.0878
Newell 335,10.022400000000001
Eldon Gobal File Keepers,9.9924
Newell 349,9.9876
Safco Industrial Shelving,9.96975
Prang Colored Pencils,9.9225
Xerox 1990,9.9
"Master Big Foot Doorstop, Beige",9.8208
"OIC #2 Pencils, Medium Soft",9.813600000000001
Storex Dura Pro Binders,9.801
Newell 310,9.7944
Letter or Legal Size Expandable Poly String Tie Envelopes,9.775500000000001
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",9.6876
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.57825
Portfile Personal File Boxes,9.558
Xerox 1975,9.5256
Xerox 1984,9.5256
Avery Hanging File Binders,9.508200000000002
Acme Kleen Earth Office Shears,9.4866
Stockwell Push Pins,9.483
Advantus Map Pennant Flags and Round Head Tacks,9.48
Belkin Premiere Surge Master II 8-outlet surge protector,9.473100000000002
Newell 322,9.4185
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",9.3366
Xerox 1999,9.3312
Xerox 204,9.3312
Newell 314,9.207
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.1935
Newell 326,9.187199999999999
Boston 16765 Mini Stand Up Battery Pencil Sharpener,9.0948
DAX Wood Document Frame.,9.0618
iOttie HLCRIO102 Car Mount,8.9955
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.9679
Eldon File Chest Portable File,8.932500000000001
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",8.9235
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",8.896799999999999
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",8.8692
Newell 320,8.7954
Xerox 1965,8.790600000000001
Avery 474,8.7696
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",8.73045
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",8.7075
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",8.694
"Advantus Light Bulb, Durable",8.6715
Xerox 1927,8.667
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",8.606399999999999
"Rubbermaid Frame, Duo Pack",8.60250000000002
Xerox 1969,8.496599999999999
Rosewill 107 Normal Keys USB Wired Standard Keyboard,8.4924
Avery 49,8.4672
"HP Fax Machine, Color",8.40354000000001
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",8.27655
Xerox 21,8.1648
Xerox 1994,8.1648
Avery 482,8.1498
Regeneration Desk Collection,8.1312
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",8.09235
"Kraft Clasp Envelope, Security-Tint",7.9799999999999995
Peel & Stick Add-On Corner Pockets,7.776
Kingston Digital DataTraveler 16GB USB 2.0,7.65225
Xerox 1921,7.4925
Newell 331,7.4817
Avery 501,7.47225
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,7.442399999999999
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,7.425000000000001
Avery Self-Adhesive Photo Pockets for Polaroid Photos,7.3548000000000044
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.3206
Avery 479,7.2036
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,7.15679999999999
Xerox 1972,7.128
Xerox 1954,7.128
Xerox 1981,7.128
"DAX Value U-Channel Document Frames, Easel Back",7.082249999999999
Wilson Jones Four-Pocket Poly Binders,7.063199999999998
Newell 312,7.008
"Dixon Ticonderoga Maple Cedar Pencil, #2",6.907500000000001
Boston 1900 Electric Pencil Sharpener,6.741
Large Capacity Hanging Post Binders,6.7364999999999995
Acme Office Executive Series Stainless Steel Trimmers,6.6846000000000005
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,6.681150000000001
SANFORD Liquid Accent Tank-Style Highlighters,6.603
Bevis Round Conference Table Top & Single Column Base,6.5853
"Smead Round Labels, Adjustable",6.423000000000001
Eldon Wave Desk Accessories,6.3612
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.1739999999999995
Kingston Digital DataTraveler 32GB USB 2.0,6.101999999999999
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",6.07095
"OIC Rubber Bands, Bulk Pack",6.067500000000001
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",5.9859
"StarTech Calculator, Durable",5.976
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,5.8548
Avery 510,5.8500000000000005
Plantronics MX500i Earset,5.7982499999999995
EcoTones Memo Sheets,5.76
Newell 348,5.7072
"Xerox Memo Slips, Multicolor",5.67
"Eldon Regeneration Recycled Desk Accessories, Black",5.6628
Eldon Shelf Savers Cubes and Bins,5.6537999999999995
Safco Commercial Shelving,5.5812
Xerox 210,5.4432
Xerox 1998,5.4432
Contemporary Borderless Frame,5.424299999999999
Newell 344,5.421
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,5.3613
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",5.2452
Maxell 4.7GB DVD-R 5/Pack,5.2272
"Eldon Regeneration Recycled Desk Accessories, Smoke",5.220000000000001
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.2125
Sanford Pocket Accent Highlighters,5.16
Zebra Zazzle Fluorescent Highlighters,5.1072
Stockwell Gold Paper Clips,5.106
Imation Clip USB flash drive - 8 GB,5.076
"Personal Folder Holder, Ebony",5.0445
Cardinal Poly Pocket Divider Pockets for Ring Binders,5.04
G.E. Halogen Desk Lamp Bulbs,5.0256
Rogers Profile Extra Capacity Storage Tub,5.022
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",4.7669999999999995
GBC ProClick 150 Presentation Binding System,4.739699999999999
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,4.7355
Translucent Push Pins by OIC,4.722300000000001
Avery Premier Heavy-Duty Binder with Round Locking Rings,4.712399999999997
Woodgrain Magazine Files by Perma,4.693499999999999
"Quartet Alpha White Chalk, 12/Pack",4.67415
Xerox 221,4.6655999999999995
Newell 323,4.586399999999999
Telescoping Adjustable Floor Lamp,4.49775
"Wilson Jones Hole Reinforcements, Durable",4.482000000000003
Avery Poly Binder Pockets,4.295999999999999
Avery 5,4.2336
4009 Highlighters,4.1004000000000005
Gear Head AU3700S Headset,4.09185
Stackable Trays,4.0656
"Enermax Keyboard, Programmable",4.064400000000006
Newell 313,3.9852
"Sanford Colorific Scented Colored Pencils, 12/Pack",3.9804
12 Colored Short Pencils,3.9779999999999998
Avery 507,3.9744
Anker 24W Portable Micro USB Car Charger,3.9564
Color-Coded Legal Exhibit Labels,3.60885
Cisco SPA525G2 IP Phone - Wireless,3.591
Grip Seal Envelopes,3.5802
BIC Brite Liner Grip Highlighters,3.567
Plymouth Boxed Rubber Bands by Plymouth,3.5324999999999998
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3.4765499999999996
"Novimex Steel Folding Chair, Red",3.352049999999977
Turquoise Lead Holder with Pocket Clip,3.3164999999999996
Imation 30456 USB Flash Drive 8GB,3.3120000000000003
Newell 308,3.15
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",3.14325
Fellowes Black Plastic Comb Bindings,3.137399999999994
Lenovo 17-Key USB Numeric Keypad,3.0591
Spigen Samsung Galaxy S5 Case Wallet,3.0582000000000003
Newell 33,3.0132
Avery Fluorescent Highlighter Four-Color Set,3.006
Martin-Yale Premier Letter Opener,2.898
Kleencut Forged Office Shears by Acme United Corporation,2.8080000000000003
Xerox 1968,2.8056
Binder Posts,2.7552000000000003
"Tenex Photo Frame, Erganomic",2.7539999999999996
Acco Hanging Data Binders,2.7432
Design Ebony Sketching Pencil,2.7105
"Executive Impressions 12"" Wall Clock",2.6504999999999974
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.5829999999999997
Imation Swivel Flash Drive USB flash drive - 8 GB,2.55825
"Epson Calculator, Red",2.519999999999996
Xerox 1924,2.5143
Acco Suede Grain Vinyl Round Ring Binder,2.5020000000000007
Contemporary Wood/Metal Frame,2.4240000000000066
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,2.4057
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,2.3706
"OIC Staples, 12 Pack",2.2199999999999998
Cardinal Holdit Business Card Pockets,2.0916
"Rogers Jumbo File, Granite",2.037
"Tenex Light Bulb, Black",1.9979999999999931
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1.7658
"Alliance Super-Size Bands, Assorted Sizes",1.7505
GBC Plasticlear Binding Covers,1.7213999999999983
"Nokia Office Telephone, Cordless",1.6260000000000048
Avery 491,1.6107
Rubber Band Ball,1.5707999999999998
"Samsung Office Telephone, Full Size",1.5659999999999936
Rogers Deluxe File Chest,1.3188
Stiletto Hand Letter Openers,1.296
"HP Copy Machine, High-Speed",1.1255400000000009
"Master Caster Door Stop, Large Brown",1.0919999999999987
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",1.0664999999999978
Bagged Rubber Bands,1.0584
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.999
Colored Push Pins,0.9774
Newell 337,0.8856
"Accos Thumb Tacks, Metal",0.8099999999999987
Alliance Rubber Bands,0.8064
"Eldon Light Bulb, Black",0.7560000000000144
Tennsco Commercial Shelving,0.6102
"Super Bands, 12/Pack",0.5859
"Epson Phone, Red",0.5550000000000013
Longer-Life Soft White Bulbs,0.5544000000000002
Belkin 7-Outlet SurgeMaster Home Series,0.4190999999999996
"Eldon Frame, Durable",0.36600000000001476
Revere Boxed Rubber Bands by Revere,0.3402
Letter Slitter,0.2268
"Brites Rubber Bands, 1 1/2 oz. Box",0.1782
Acme Serrated Blade Letter Opener,0.0954
"Enermax Parchment Paper, Recycled",0.0
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",0.0
Belkin OmniView SE Rackmount Kit,0.0
"Alliance Big Bands Rubber Bands, 12/Pack",0.0
"SAFCO Commercial Wire Shelving, 72h",0.0
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.0
GBC VeloBinder Strips,0.0
Safco Industrial Wire Shelving System,0.0
"Contico 72""H Heavy-Duty Storage System",0.0
Sterling Rubber Bands by Alliance,0.0
Sterilite Show Offs Storage Containers,0.0
Global Leather Executive Chair,0.0
"Advantus Clock, Duo Pack",-0.0037499999999965894
"Epson Calculator, Wireless",-0.045
Storex Flexible Poly Binders with Double Pockets,-0.15840000000000076
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",-0.24210000000000065
"Cuisinart Coffee Grinder, Black",-0.9179999999999993
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",-1.137900000000002
KeyTronic KT800P2 - Keyboard - Black,-1.3518
"Apple Office Telephone, Full Size",-2.0007
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,-2.1251999999999973
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",-2.133000000000001
"Motorola Speaker Phone, Cordless",-2.1330000000000098
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,-2.193600000000001
Insertable Tab Indexes For Data Binders,-2.2896
"Cuisinart Toaster, Black",-2.4705
"HP Fax and Copier, High-Speed",-2.6788500000000113
Penpower WorldCard Pro Card Scanner,-2.74425
"Metal Folding Chairs, Beige, 4/Carton",-3.0546
Acco Translucent Poly Ring Binders,-3.0888
PNY Rapid USB Car Charger - Black,-3.1161
"StarTech Receipt Printer, Wireless",-3.320999999999998
"Avery Legal Exhibit Labels, Laser Printer Compatible",-3.3959999999999986
"Cameo Peel and Seal, Security-Tint",-3.465
Tensor Brushed Steel Torchiere Floor Lamp,-3.5678999999999994
Micro Innovations Wireless Classic Keyboard with Mouse,-3.7213500000000006
Hoover Commercial Lightweight Upright Vacuum,-3.7584
SAFCO Folding Chair Trolley,-3.8472
GBC Instant Report Kit,-3.8819999999999997
Acco Economy Flexible Poly Round Ring Binder,-3.915
"Global Leather Task Chair, Black",-4.04955
"Hon File Folder Labels, Laser Printer Compatible",-4.1004000000000005
Eldon 100 Class Desk Accessories,-4.2462
Microsoft Natural Keyboard Elite,-4.4910000000000005
"Avery Round Labels, Adjustable",-4.7376000000000005
Avery Durable Slant Ring Binders,-4.752000000000001
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",-4.78725
GBC Wire Binding Combs,-5.1183
Round Ring Binders,-5.148
"Situations Contoured Folding Chairs, 4/Set",-5.3234999999999975
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",-5.3262
3M Organizer Strips,-5.346
Belkin Standard 104 key USB Keyboard,-5.471250000000001
Wilson Jones Easy Flow II Sheet Lifters,-5.616
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-5.935800000000004
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-5.950800000000001
"Eldon Imàge Series Desk Accessories, Clear",-6.123600000000001
"SanDisk Mouse, Programmable",-6.275999999999998
Clear Mylar Reinforcing Strips,-6.44805
Convenience Packs of Business Envelopes,-6.5376
"Rubbermaid Frame, Black",-6.80715000000003
GBC Imprintable Covers,-6.917400000000001
"Novimex Legal Exhibit Labels, Adjustable",-6.925799999999999
Logitech Keyboard K120,-7.35075
"Office Star Bag Chairs, Black",-7.3934999999999995
Avery Hidden Tab Dividers for Binding Systems,-7.599
"OIC Paper Clips, Metal",-7.788000000000004
"SanDisk Keyboard, USB",-8.567699999999984
Avery Reinforcements for Hole-Punch Pages,-8.613
"Belkin Mouse, Erganomic",-8.779200000000017
"Epson Receipt Printer, Red",-8.779499999999999
"Acme Shears, Serrated",-8.982000000000014
SpineVue Locking Slant-D Ring Binders by Cardinal,-9.0486
Poly Designer Cover & Back,-9.115200000000002
WD My Passport Ultra 1TB Portable External Hard Drive,-9.315
"Memorex Flash Drive, USB",-9.43515
"Stacking Tray, Side-Loading, Legal, Smoke",-9.475200000000001
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",-9.63495
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",-9.81
